,songid,songname,artist,cover_url,lyrics,genre
424,61988,뭐해 (What are you up to),강다니엘,https://musicmeta-phinf.pstatic.net/album/003/128/3128864.jpg?type=r120Fll&v=20200808010211,"고개를 떨궈 나 여태
온종일 핸드폰을 보네
뭣도 안 잡혀 내 손에
모든 게 복잡해 머릿속엔

Gimme some Gimme some 내 맘에
이미 난 수십 번을 말해
하루만 함께 하고픈데
계속 바쁘기만 하면 나는 뭐해

두 손을 모아 기도해
Oh girl 난 네가 필요해
My clock is ticking’ like (oh yeah)
이젠 알아줘 내 맘을 Baby

Falling Falling
이런 내게 Call me Call me
너는 지금 뭐해 뭐해
시간은 가는데

Baby I’m Falling Falling
다시 내게 Call me Call me
너는 지금 어디에 어디에
이젠 내게 와줘

어서 내게 말해줘
다른 일들은 미뤄
Feelin’ like I’m dizzy
현기증이 나네 빨리 Call Me

Gimme some Gimme some 내 맘에
나는 또 다시 한번 말해 
하루만 옆에 있고픈데
계속 바쁘기만 하면 진짜 뭐해

오늘도 나는 기대해
Oh girl 넌 대답이 없네
My heart is cracking like (oh yeah)
아무 말이라도 해줘 Baby

Falling Falling
이런 내게 Call me Call me
너는 지금 뭐해 뭐해
시간은 가는데

Baby I’m Falling Falling
다시 내게 Call me Call me
너는 지금 어디에 어디에
이젠 내게 와줘

난 왜 이러는 걸까
헤매고 있어
아무나 말해줄래
나는 궁금해 oh yeah

Waiting Waiting
이런 내게 Call me Call me
너는 저기 멀리 멀리
사라져 버리네 
(사라져 버려 오 넌)

Baby I’m Waiting Waiting
다시 내게 Call me Call me
너는 저기 멀리 멀리
이젠 내게 와줘",R&B/Soul
425,61990,Color,강다니엘,https://musicmeta-phinf.pstatic.net/album/003/128/3128864.jpg?type=r120Fll&v=20200808010211,"I spent my time ye ye
눈감고 걸어가 ye ye 
혼란 속 어딘가 ye
나 어디로 향해 가고 있는지
답을 알기를 원해 
Please save my time
놓아 버리지는 않을 거야 내 golden time
한걸음도 멈추지 마
많은 생각들 날 스쳐가 but
Keep going through, yeah

(That's right yeah) 서두르지 마 take it little slow
조급했던 24 hours
텅 빈 달력을 채워 넣어
Take what I've been loving 
다시 나를 찾아가 my color
This 96 I'm baller oh
I ain't gonna lie, I ain't gonna lie
난 그냥 go wild, 난 그냥 go wild
자 여기 나의 color oh 
Don't waste my time, yeah
힘 좀 빼지 마 oh yeah yeah
넌 매번 같지 또 매번 같아
난 익숙해져 버렸어 yeah
모든 건 제자리에 
(Bring it back) 
서두르지 마 take it little slow
조급했던 24 hours
텅 빈 달력을 채워 넣어
Take what I've been loving 
다시 나를 찾아가 my color
This 96 I'm baller oh
I ain't gonna lie, I ain't gonna lie
난 그냥 go wild, 난 그냥 go wild
자 여기 나의 color oh 
다 변해버렸지만 
But I'm still standing right here
확실하지 않아도 
다 그냥 내버려둬 yeah (내버려둬 yeah) 다시 나를 찾아가 my color
this 96 I'm baller oh
I ain't gonna lie, I ain't gonna lie
난 그냥 go wild, 난 그냥 go wild
자 여기 나의 color oh ",R&B/Soul
426,52581,Everyday,스탠딩 에그(Standing Egg),https://musicmeta-phinf.pstatic.net/album/005/793/5793230.jpg?type=r120Fll&v=20210509175910,"나의 텅빈 하루를 누가 채워 줄수 있을까
아직 넌 모르지만 그게 너일것 같아

먼 거리에서 꽃향기가 불어 왔을 때
네가 내 눈에 들어 왔어

이 계절의 틈새 끝에 나에게
건너 와줄래
너를 느낄 수 있게
I wanna love you in my everyday

누가 너의 하루를 함께 채워 갈 수 있을까
아직 넌 모르지만 그게 나일 것 같아

먼 거리에서 꽃향기가 불어 왔을 때
네가 내 눈에 들어 왔어

이 계절의 틈새 끝에 나에게
건너 와줄래
너를 느낄수 있게
I wanna love you in my everyday

이 계절의 틈새 끝에 나에게
건너 와줄래
너를 느낄수 있게
I wanna love you in my everyday",R&B/Soul
427,46473,빗물에게 들으니 (Feat. 안예은),헤이즈 (Heize),https://musicmeta-phinf.pstatic.net/album/005/900/5900008.jpg?type=r120Fll&v=20210520175915,"다행히 별일은 없다대요
난 감사해요 안도하네요
그댈 향한 나의 걱정은
어쩜 우습게 되어버렸네요
언젠가 우리 볼 수 없게 되면
빗물이 되어 내게 올 거라던 
그 약속을 지켰나요

끝이 없는 빗방울 되어
날 안아줘
쉽게 지울 수 없는
흔적을 남기고 가줘

잘 지내고 있다면 
그걸로 된 거라고 
걸음을 돌려요
우리의 모든 그 모두가 
내 안에서 먹구름이 되어
맑은 날에도 가끔씩 기억을 내려요
닿을 듯 닿지 않는 그대여
언제나 나는 같은 곳에

끝이 없는 빗방울 되어
날 안아줘
쉽게 지울 수 없는
흔적을 남기고 가줘  ",R&B/Soul
428,46469,Why,헤이즈 (Heize),https://musicmeta-phinf.pstatic.net/album/005/900/5900008.jpg?type=r120Fll&v=20210520175915,"What you want from love?
Tell me anything
But you never say yeah
가르쳐줄래
너의 방식
But you never say yeah
기다렸던 건
아무 말 안 했던 건
시간을 끌고 있었던 건
Waiting for your love
난 바람이 하나 있지
너를 위해서 존재하고 싶어

Why don't you fall in love
얼마나 더 날 버려야 하는지
Why are you going far away
얼마나 더 가야 하는지

입맛은 없고
당연히 잠도 안 오지
내가 이렇게 
친절한 여자였었는지
몰랐었는데 
다 너를 위해 참을 수 있어 난

Why don't you fall in love
얼마나 더 날 버려야 하는지
Why are you going far away
얼마나 더 가야 하는지

멀어지지 마요
멀어지지 마
너를 울게 두지 않을 사람
나예요

Why don't you fall in love
얼마나 더 날 버려야 하는지
Why are you going far away
얼마나 더 가야 하는지 ",R&B/Soul
429,17020,밝게 빛나는 별이 되어 비춰줄게,송이한,https://musicmeta-phinf.pstatic.net/album/005/182/5182119.jpg?type=r120Fll&v=20210303163525,"우리의 모든 순간이
애틋해 눈물 날 때면
언제나 네게 닿을 수 있게
가까이서 머물게

유난히 더 힘든 날엔
더 이상 외롭지 않게 안아줄게
영원히 내 품에 너를 간직할게

세상이 널 외면해도 모두가 저버린데도
항상 곁에서 변함없이 늘 있어줄게

밝게 빛나는 별이 되어
너를 비춰줄게 매일
어두워 헤맬 때도
앞이 두려워도
언제나 널 지켜줄게

세상이 널 아프게 할 땐
내가 안아줄게 매일
포근한 바람으로
따듯한 햇살로
난 널 지켜줄게 매일

너의 모든 시간 속에 내가 함께할게
오직 너를 위한 소중한 꿈을 담아

밝게 빛나는 별이 되어
너를 비춰줄게 매일
어두워 헤맬 때도
앞이 두려워도
언제나 널 지켜줄게

세상이 널 아프게 할 땐
내가 안아줄게 매일
포근한 바람으로
따듯한 햇살로
난 널 지켜줄게

네가 걸어가는 그 길 따라
수많은 별이 되어 비춰줄게

눈부시게 또 아름답게
너를 비춰줄게 매일
세월이 흐른대도
시간이 지나도
언제나 널 사랑할게

영원히 너만을 빛나게
내가 비춰줄게 매일
길고 긴 시간 속에서
찾아올 끝에도
너를 사랑할게 매일",R&B/Soul
430,938,Autumn Breeze,거미,https://musicmeta-phinf.pstatic.net/album/005/783/5783903.jpg?type=r120Fll&v=20210506175913,"Like the leaves riding on the autumn breeze
Like the days gone too far for us to seize

It’s like walking through the sky
Where the stars come and go
It’s the light within my reach
Not as distant as it seemed
Dreams are moments night is long
And we linger in the past
Tell me do you feel the same

I can take you far far away
Far enough for us to disappear
Should you feel a little scared
Know that I’m still right here
It will be a little bittersweet
It might even feel a bit surreal
Just see the stars run past you as you
Drift apart in air

Like the leaves riding on the autumn breeze
Like the days gone too far for us to seize
We move on and leave it as it is
But once in a while
let the reminiscence brighten this melody

I can take you far far away
Far enough for us to disappear
Should you feel a little scared
Know that I’m still right here
It will be a little bittersweet
It might even feel a bit surreal
Just see the stars run past you as you
Drift apart in air

Like the leaves riding on the autumn breeze
Like the days gone too far for us to seize
We move on and leave it as it is
But once in a while
let the reminiscence brighten this melody

Like the leaves riding on the autumn breeze
Like the days gone too far for us to seize
We move on and leave it as it is
But once in a while
let the reminiscence brighten this melody

Like the leaves riding on the autumn breeze",R&B/Soul
431,46471,어쨌든 반가워,헤이즈 (Heize),https://musicmeta-phinf.pstatic.net/album/005/900/5900008.jpg?type=r120Fll&v=20210520175915,"존재하지
넌 어디든지
공기처럼 내 주위에서
늘 존재하지
스쳐가지
어딜 가든지
바람처럼
내 옷깃으로
날 스쳐가지

어쨌든 반가워

Hi, hello
내 오래전 남자친구
넌 곁에 없지만
추억과 기억들로
너를 매일 봤어
미워도 반가워
믿고 싶지 않지만 
날 버린 너지만
죽도록 싫지만
일단은 이해할게

넌 어디 숨어서
날 괴롭게 하고
내 하루를 망가뜨려 망가뜨려 
넌 절대 용서가 안 될 놈

어쨌든 반가워

부러져 
너뿐인 삶에서
인연을 부러뜨려
부러뜨려
넌 절대 용서가 안 될 놈

어쨌든 반가워

존재하지
넌 어디든지
꿈 속에선 아직 연인인 듯이
날 좋아하지
아파오지
넌 병인 듯이
상철 내고서 날 입원시켜
주살 맞게 하지

어쨌든 반가워

Hi, hello
내 오래전 남자친구
넌 곁에 없지만
추억과 기억들로
너를 매일 봤어
밉지만 반가워
인정하기 싫지만
날 버린 너지만
죽도록 싫지만
일단은 이해할게

넌 어디 숨어서
날 괴롭게 하고
내 하루를 망가뜨려 망가뜨려 
넌 절대 용서가 안 될 놈

어쨌든 반가워

부러져 
너뿐인 삶에서
인연을 부러뜨려
부러뜨려
넌 절대 용서가 안 될 놈

깜빡깜빡 지나간다
아프지만 아름답다
언제부터였는지 모를 인연을
이번 생에서 끝내버리자 

넌 어디 숨어서
날 괴롭게 하고
내 하루를 망가뜨려 망가뜨려 
넌 절대 용서가 안 될 놈

어쨌든 반가워

부러져 
너뿐인 삶에서
인연을 부러뜨려
부러뜨려
넌 절대 용서가 안 될 놈

어쨌든 반가워",R&B/Soul
432,92108,빈 컵 (Empty Cup),아이유(IU),https://musicmeta-phinf.pstatic.net/album/005/211/5211473.jpg?type=r120Fll&v=20210326102709,"창백한 눈으로 날 바라보는
넌 변함 없이 빛나
날 미치게 하던 그 눈을 더이상
사랑하지 않을 뿐야 

아, 미안

억지로 내 맘을 돌려보려고
애쓰고 싶지가 않아 

I’m sick of your love
Sick of your love
Sick of your all 

우리를 삼키는
따분함이 싫어 

Too fed up with us
Fed up with us
Fed up with all 

마음대로 나를
비난하고 할퀴어

타오르던 감정은
부스러기들로 남아
이런 가볍기도 하지
겨우 이게 다였나 봐

I’m sick of your love
Sick of your love
Sick of your all 

헤어짐을 미루는
익숙함이 싫어 

Too fed up with us
Fed up with us
Fed up with all

얼마든지 나를
미워하고 할퀴어

Sorry, I’m sick of your love
I’m sick of your love 
Too sick of your love 
I’m sick and tired of your all
Sick of this love 
Just fed up with us and our love
Sick of your love
Just sick of this love
 ",R&B/Soul
433,47901,Make up your mind,에일리(AILEE),https://musicmeta-phinf.pstatic.net/album/005/792/5792977.jpg?type=r120Fll&v=20210512152309,"You take your time
마치 연인 같아
Don't waste my time
Baby Make up your mind

내거 될 것 같아 너
한눈에 알아봤어 난
자꾸 아른아른하니 왜
언제 고백할까 싶은데

결정 못 하는 네가 딱해
좋아해
좋아해
말을 해봐
Chic하게 굴었다간 망해
애타게 하는 것도 매력은 있지만

You take your time
마치 연인 같아
지금 내게
보여줄래 네 마음
이러면 어때
우리 둘인데
어차피 결과는 뻔해 boy

Don't waste my time
Baby Make up your mind
Make up your mind
Make up your mind




눈에 띄게 빛이 나
너도 알 것 같은데
가끔 얼핏 보면 짜릿해
단단히 빠져 버렸어

새까만 속을 빨리 꺼내
과감히
과감히
과감하게
안일히 굴었다간 놓쳐
이미 넌 다 알고 있단 듯 달콤해

You take your time
마치 연인 같아
지금 내게
보여줄래 네 마음
이러면 어때
우리 둘인데
어차피 결과는 뻔해 boy

Don't waste my time
Baby Make up your mind
Make up your mind
Make up your mind









매일 새로워
알고 싶어 너를 더
믿어볼래
고민하지 마
이미 우린 서로가
알고 있잖아

You take your time
넌 내 연인 같아
지금 내게
보여줄래 네 마음
이러면 어때
우리 둘인데
어차피 결과는 뻔해 boy

Don't waste my time
Baby Make up your mind
Make up your mind
Baby Make up your mind",R&B/Soul
434,12827,What Do I Call You,태연 (TAEYEON),https://musicmeta-phinf.pstatic.net/album/005/157/5157193.jpg?type=r120Fll&v=20201215205707,"Hello 넌 stranger
남은 건 별로 없어
memories, memories, memories
안녕이라 했는데
왜 넌 내 옆에 있어
그대로 그대로 그대로

어색했던 공기에
웃음이 났어 왜
너무 가까웠던
내 것이었던
my honey
my daisy

What do I call you
남이잖아
별일 없던 척
말을 거나
그렇게 꼭 껴안았는데
So what do I call you now

What do I call you
이럴 때엔
이름이 역시
무난할까
내 연인이었던
my honey
my daisy
my only
So what do I call you now

복잡한 밤이야
기대 반 장난 너를
불러내 불러내 불러내
날 데리러 온 네게 기대
생각해 궁금해
적당한 거리란 건 뭘까

Cause this isn’t natural
널 매일 보는 걸
이젠 아는 사람
내 것이었던
my honey
my daisy

What do I call you
남이잖아
별일 없던 척 
말을 거나
그렇게 꼭 껴안았는데
So what do I call you now

What do I call you
이럴 때엔
이름이 역시
무난할까
내 연인이었던
my honey
my daisy
my only
So what do I call you now

모든 게 달라졌는데
편하진 않은데
넌 내 옆에 있고
이제는 널 뭐라 부를까
my baby
my honey
my daisy
my only

Da da da da da da da da
Da da da da da da da da
Da da da da da da da da

So what do I call you now

Da da da da da da da da
Da da da da da da da da
Da da da da da da da da

So what do I call you now

What do I call you
남이잖아
이름이 역시
무난할까
그렇게 꼭 껴안았는데
So what do I call you now",R&B/Soul
435,75245,Square (2017),백예린(Yerin Baek),https://musicmeta-phinf.pstatic.net/album/003/735/3735168.jpg?type=r120Fll&v=20210302184520,"All the colors and personalities
모든 색깔과 성격들
you can’t see right through what I truly am
그것들 사이로는 내가 정말 어떤 사람인지 볼 수 없어
you’re hurting me without noticing
넌 예고도 없이 나에게 상처를 주고
I’m so, so broke like someone just robbed me
누가 날 털어간 것 마냥 부서진 것 같아

I’m no invincible
난 강한 사람이 아니야
I have much memories of getting more weaker
난 점점 약해져가는 기억들이 훨씬 많은 걸
I know I’m not loveable
나도 내가 사랑받을 수 없는 거 알아
but you know what you’d have to say
그래도 네가 어떤 말을 해줘야 하는지 알지?


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away
우린 이 밤을 신나게 보낼 거야
who did that to you, babe
누가 너에게 그런 짓을 한 거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 한잔하고, 감당하기 힘든 하루를 보내자!
would you want me in bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come take my arms and go
나와 함께 가자!
I’II be yours for sure”
내가 너의 것이 되어줄게!”


All the traces and reminiscences
모든 흔적들과 과거를 회상하는 일들
You can’t sense right through how I truly was
그 사이로는 내가 정말 어땠는지 느낄 수 없을 거야
You were gripping me without noticing
넌 날 예고도 없이 끌어당겼고
Was so, so strange like Someone never loved me
마치 누가 날 사랑한 적이 없는 것처럼 정말 낯설었어

I’m no invincible
난 강한 사람이 아니야
I have much memories of getting more weaker
난 점점 약해져가는 기억들이 훨씬 많은 걸
I know I’m not loveable
나도 내가 사랑받을 수 없는 거 알아
but you know what you’d have to say
그래도 네가 어떤 말을 해줘야 하는지 알지?


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away!
우린 이 밤을 신나게 보낼거야
who did that to you, babe
누가 너에게 그런 짓을 한거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 마시고, 감당하기 힘든 하루를 보내자
would you want me in bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come take my arms and go
나와 함께 가자
I’ll be yours for sure”
내가 너의 것이 되어줄게”


You’re the only one, who saw my yesterday
너는 내 어제를 본 유일한 사람이야
the one who knows I’m here alive today
여기, 오늘 내가 살아있다는 걸 아는 사람이고
Comfort me say, what I’m meant to you
날 위로해줘, 내가 너에게 어떤 뜻인지 말해줘
you should know what you have to say
네가 뭐라고 해야 하는지 알아야 해


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away
우린 이 밤을 신나게 보낼 거야
who did that to you, babe
누가 너에게 그런 짓을 한거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 마시고, 감당하기 힘든 하루를 보내자
would you want me in bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come, take my arms and go
나와 함께 가자
I’ll be yours for sure”
내가 너의 것이 되어줄게”",R&B/Soul
436,39561,The Lady (Feat. 문별 of 마마무),범키,https://musicmeta-phinf.pstatic.net/album/005/743/5743370.jpg?type=r120Fll&v=20210503100809,"표정이 없는 lady 맘을 열어봐
왜 자꾸만 시선을 피해 나를 바라봐
알잖아 네가 없으면 너만 찾는 날
Girl let me love you 더는 참을 수가 없는 오늘

망설이지 말고 좀 더 다가와
어디를 봐도 you're an angel from the sky
내 눈을 사로잡은 mad sexy cool style
Aye hold on 어깨를 감싸 안을 때에 너
미소를 짓고 있네 aye

I'm feeling your style
You're one of a kind girl
And you
Just the way you are
A picture perfect
And lady
you've got what I want
There's nothing more than I would need
So take my hands
Come with me baby

두려움은 떨쳐봐
한 번만 내 두 손을 잡아봐
지금 내 옆에 네가 아닌 다른 여자는 필요 없는
내 진심을 좀 알아줘 baby

붙잡아도 잡을 수가 없는걸
오늘은 나에게 말해줘
That you've been feeling the same way too

표정이 없는 lady 맘을 열어봐
왜 자꾸만 시선을 피해 나를 바라봐
알잖아 네가 없으면 너만 찾는 날
Girl let me love you 더는 참을 수가 없는 오늘

망설이지 말고 좀 더 다가와
어디를 봐도 you're an angel from the sky
내 눈을 사로잡은 mad sexy cool style
Aye hold on 어깨를 감싸 안을 때에 너
미소를 짓고 있네 aye

I'm feeling your style
You're one of a kind girl
And you
Just the way you are
A picture perfect
And lady
you've got what I want
There's nothing more than I would need
So take my hands
Come with me baby

Would you be my love
Would you be that her
Can I be the man that makes you smile
어딜 가 대체 어딜 봐
Girl I wanna make you mine
내가 원하는 걸 다 가진 너처럼
나도 널 위해 모든 걸 가졌어
내 눈앞에 너 빼곤 일단 난
아무것도 필요가 없어
I'm here girl
All I need in this world is you
For real girl
너도 나와 같았으면 해
The way I feel girl
That right you already know
Bumkey, Moonstar just talk to 'em man

표정이 없는 baby 맘을 열어봐
왜 자꾸만 시선을 피해 나를 바라봐
알잖아 네가 없으면 너만 찾는 날
Boy let me love you 더는 참을 수가 없는 오늘

망설이지 말고 좀 더 다가와
어디를 봐도 you're an angel from the sky
내 눈을 사로잡은 mad sexy cool style
Aye hold on 어깨를 감싸 안을 때에 너",R&B/Soul
437,92782,Daydreamer,존 박,https://musicmeta-phinf.pstatic.net/album/005/765/5765748.jpg?type=r120Fll&v=20210503175912,"Calm and unafraid On a mountaintop
Take a leap of faith Vanish into the clouds

Sailing through the wind Neon sky above
Desert made of gold Another mystery unfolds

Daydreamer
Are you seeing what I’m seeing
Hey daydreamer
Paint your world just how you want it

A simple summer home By the countryside
Two people growing old Side by side

I’m your humble saint You’ll be my prayer
Gently break my heart God it feels good to cry

Daydreamer
Are you seeing what I’m seeing
Hey daydreamer
Paint your world just how you want it

Daydreamer
Are you seeing what I’m seeing
Hey daydreamer
Paint your world just how you want it",R&B/Soul
438,19711,오늘도 빛나는 너에게 (To You My Light) (Feat. 이라온),마크툽(Maktub),https://musicmeta-phinf.pstatic.net/album/003/065/3065603.jpg?type=r120Fll&v=20210112143208,"별빛이 내린 밤 
그 풍경 속 너와 나
날 새롭게 하는
따뜻하게 만드는
니 눈빛 니 미소
영원히 담아둘게

너로 가득한 맘
널 닮아가는 나
날 위한 선물
꿈보다 더 아름다운
서로의 품에서
끝 없는 밤을 걷자

나의 모든 날들을 다 주고싶어
내 이 맘을 모두 전하고 싶어
잠들지 못한
푸른 바람들
이렇게 밝게 이 밤을 비춰

너와 작은 일상을 함께 하는게
내 가장 큰 기쁨인걸 넌 알까
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만

행복이 짙은 날
어둠이 없는 밤
같은 맘 속에
같은 꿈이 피어난 건
우리의 정해진
운명이 맞닿은거야

나의 모든 날들을 다 주고싶어
내 이 맘을 모두 전하고 싶어
잠들지 못한
푸른 바람들
이렇게 밝게 이 밤을 비춰

너와 작은 일상을 함께 하는게
내 가장 큰 기쁨인걸 넌 알까
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만

내게 온 너란 빛이 눈 부셔도
네 앞에서 한 순간도 눈 감지 않아

다가올 시간도
계절의 바람도
널 데려가지 못하게

내가 더 좋은 사람이 되고 싶어
더 아름답게 널 안을 수 있게
잠들지 못한
잠들 수 없는
바람들이 널 부르고 있어

언제까지나 너와 함께 할거야
내 마지막 숨결도 너일거야
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만

이렇게 밝게 이 밤을 비춰",R&B/Soul
439,86778,Bambi,백현(BAEKHYUN),https://musicmeta-phinf.pstatic.net/album/005/470/5470981.jpg?type=r120Fll&v=20210330175913,"Feel it like 메말라 있던 맘 위로
스며든 단비
답이 필요 없지
because you’re my favorite
어떤 말로도 표현이 안돼

너와 함께 있을 때면 매일이
시간이 멈춰버린 Neverland
Girl you’re so 위험 위험 위험
이미 난 네 아름다움에 눈멀었네

You’re my only Bambi Bambi
너와 딱 어울리는 밤이야
내려와 밤비 밤비
우릴 더 촉촉하게 적셔
이 밤이 새도록
Bambi Bam Bambi Bambi Bambi
Bambi Bam Bambi Bambi Bambi
You're so precious, I can't take it
You are dreamy Bambi Bambi

Tell me what's your secret
숨길 수 없을 만큼 넌 예뻐
더 말해 뭐해 girl
너란 fairytale 속
나만 살고 싶은 이기적인
내 맘 너는 아는지 가끔

내가 알던 세상은
진짜가 아닌 fake
널 기다려 왔어 Tinkerbell
위로 위로 위로
make me fly high

You’re my only Bambi Bambi
너와 딱 어울리는 밤이야
내려와 밤비 밤비
우릴 더 촉촉하게 적셔
이 밤이 새도록
Bambi Bam Bambi Bambi Bambi
Bambi Bam Bambi Bambi Bambi
You're so precious, I can't take it
You are dreamy Bambi Bambi 

예쁜 두 눈엔
별이 반짝이지 all night
All I want is you and me
돼줄래 내 첨이자 마지막
Over and over
이 맘 말로는 다 못해
눈부심에 can’t be closer
There’s no way out
이 story는 이제 시작해
my Neverland

Bambi Bambi
하나의 빛에 물든 밤이야
넌 나의 단비 Bambi
일분일초 조차도
아까운 단둘만의 밤
Bambi Bam Bambi Bambi Bambi
Bambi Bam Bambi Bambi Bambi
You're so precious, I can't take it
You are dreamy Bambi Bambi

깨기 싫은 꿈
keep this tempo
감은 두 눈 사이
해 뜨지 않길 빌어",R&B/Soul
440,67268,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,https://musicmeta-phinf.pstatic.net/album/004/417/4417123.jpg?type=r120Fll&v=20210406102126,"모든 게 궁금해 How’s your day
Oh tell me
뭐가 널 행복하게 하는지
Oh text me

Your every picture
내 머리맡에 두고 싶어 oh bae
Come be my teacher
네 모든 걸 다 가르쳐줘
Your 1, your 2

Listen my my baby 나는
저 하늘을 높이 날고 있어
(그때 니가 내게 줬던 두 날개로)
이제 여긴 너무 높아
난 내 눈에 널 맞추고 싶어
Yeah you makin’ me a boy with luv

Oh my my my oh my my my
I've waited all my life
네 전부를 함께하고 싶어
Oh my my my oh my my my
Looking for something right
이제 조금은 나 알겠어

I want something stronger
Than a moment, than a moment, love
I have waited longer
For a boy with
For a boy with luv

널 알게 된 이후 ya 내 삶은 온통 너 ya
사소한 게 사소하지 않게 만들어버린 너라는 별
하나부터 열까지 모든 게 특별하지
너의 관심사 걸음걸이 말투와 사소한 작은 습관들까지

다 말하지 너무 작던 내가 영웅이 된 거라고 (Oh nah)
난 말하지 운명 따윈 처음부터 내 게 아니었다고 (Oh nah)
세계의 평화 (No way)
거대한 질서 (No way)
그저 널 지킬 거야 난
(Boy with luv)

Listen my my baby 나는
저 하늘을 높이 날고 있어
(그때 니가 내게 줬던 두 날개로)
이제 여긴 너무 높아
난 내 눈에 널 맞추고 싶어
Yeah you makin’ me a boy with luv

Oh my my my oh my my my
You got me high so fast
네 전부를 함께하고 싶어
Oh my my my oh my my my
You got me fly so fast
이제 조금은 나 알겠어

Love is nothing stronger
Than a boy with luv
Love is nothing stronger
Than a boy with luv

툭 까놓고 말할게
나도 모르게 힘이 들어가기도 했어
높아버린 sky, 커져버린 hall
때론 도망치게 해달라며 기도했어
But 너의 상처는 나의 상처
깨달았을 때 나 다짐했던걸
니가 준 이카루스의 날개로
태양이 아닌 너에게로
Let me fly

Oh my my my oh my my my
I've waited all my life
네 전부를 함께하고 싶어
Oh my my my oh my my my
Looking for something right
이제 조금은 나 알겠어

I want something stronger
Than a moment, than a moment, love
Love is nothing stronger
Than a boy with luv",R&B/Soul
441,75225,비,폴킴,https://musicmeta-phinf.pstatic.net/album/000/644/644859.jpg?type=r120Fll&v=20210303064015,"비가 내리다 말다
우산을 챙길까 말까
tv엔 맑음이라던데
네 마음도 헷갈리나봐

비가 또 내리다 말다
하늘도 우울한가봐
비가 그치고나면
이번엔 내가 울것만같아

Strumming down to my memories
지직거리는 라디오에선
또 뻔한 love song
잊고있던 아픈 설레임
널 생각나게해

우리 걷던 이길위에
흘러나오던 멜로디 
흥얼거렸었지 넌 어디있니
하늘은 이렇게 맑은데
비에 젖은 내 마음을
따뜻하게도 비춰주던 너는
나에게 햇살같아
그런널 왜 난 보냈을까
Good bye

So hard to lose but easy to repeat
푹 숙인 얼굴 날 알아봤을까
I'm losing my breathe
잊고싶은 아픈 기억들
날 더 힘들게해

시간가는 줄도 모르고
나눴던 수많은 밤과 사랑노래
꿈보다 달콤했지
쉽게 포기한건아닌지
우연히널 마주친 순간
내 마음 들킬까봐 뒤돌아섰어
널 잡았다면
그런 널 왜 난 보냈을까 

우리 걷던 이길위에
흘러나오던 멜로디 
흥얼거렸었지 넌 어디있니
하늘은 이렇게 맑은데
비에 젖은 내 마음을
따뜻하게도 비춰주던 너는
나에게 햇살같아
그런널 왜 난 보냈을까
Good bye",R&B/Soul
442,24488,도망가자 (Run With Me),선우정아,https://musicmeta-phinf.pstatic.net/album/003/764/3764691.jpg?type=r120Fll&v=20200218134209,"도망가자 
어디든 가야 할 것만 같아
넌 금방이라도 울 것 같아
괜찮아

우리 가자
걱정은 잠시 내려놓고
대신 가볍게 짐을 챙기자
실컷 웃고 다시 돌아오자
거기서는 우리 아무 생각말자

너랑 있을게 이렇게
손 내밀면 내가 잡을게
있을까, 두려울 게
어디를 간다 해도
우린 서로를 꼭 붙잡고 있으니

너라서 나는 충분해
나를 봐 눈 맞춰줄래
너의 얼굴 위에 빛이 스며들 때까지
가보자 지금 나랑

도망가자
멀리 안 가도 괜찮을 거야
너와 함께라면 난 다 좋아
너의 맘이 편할 수 있는 곳
그게 어디든지 얘기 해줘

너랑 있을게 이렇게
손 내밀면 내가 잡을게
있을까, 두려울 게
어디를 간다 해도
우린 서로를 꼭 붙잡고 있으니

가보는 거야 달려도 볼까
어디로든 어떻게든
내가 옆에 있을게 마음껏 울어도 돼
그 다음에

돌아오자 씩씩하게
지쳐도 돼 내가 안아줄게
괜찮아 좀 느려도 천천히 걸어도
나만은 너랑 갈 거야 어디든

당연해 가자 손잡고
사랑해 눈 맞춰줄래
너의 얼굴 위에 빛이 스며들 때까지
가보자 지금 나랑 

도망가자",R&B/Soul
